,customer_id,Cluster
18500,35757,Student
2833,37368,Student
17250,39294,Student
18494,20021,Student
18493,37465,Student
17251,12128,Student
2834,4110,Student
21198,36637,Student
19593,15319,Student
2625,37954,Student
17254,9716,Student
2371,31055,Student
18488,26845,Student
19595,14537,Student
17263,5090,Student
21203,21524,Student
17265,20943,Student
21225,30000,Student
21226,1641,Student
18518,24979,Student
19557,28812,Student
19560,16123,Student
17222,1657,Student
21255,36264,Student
21254,17849,Student
21253,16876,Student
18516,5315,Student
21252,245,Student
19568,38934,Student
19569,27445,Student
18515,10883,Student
3035,7063,Student
2826,29075,Student
17234,38219,Student
19572,7874,Student
21241,28016,Student
21238,14138,Student
18510,14150,Student
18508,780,Student
17228,27367,Student
19577,26728,Student
17229,18627,Student
21237,24650,Student
17231,23411,Student
21231,34464,Student
21230,34706,Student
18507,18858,Student
21228,14647,Student
21227,15754,Student
21243,24814,Student
21260,176,Student
17266,20993,Student
19602,18529,Student
17318,11121,Student
19627,21708,Student
21152,19216,Student
19630,23407,Student
19635,22764,Student
17322,6172,Student
2381,30738,Student
17323,28516,Student
21149,32227,Student
18478,3174,Student
21147,13281,Student
17325,38217,Student
2836,37736,Student
17328,7230,Student
19623,26287,Student
17330,36312,Student
2620,33762,Student
17332,29648,Student
17333,28199,Student
21141,27911,Student
17334,25295,Student
18474,38098,Student
19640,29044,Student
17335,38651,Student
21139,34862,Student
17336,37806,Student
19641,32693,Student
19642,4231,Student
2384,39184,Student
2619,31025,Student
21145,38711,Student
5142,17067,Student
18482,12299,Student
19620,16163,Student
17267,15753,Student
19603,3598,Student
2375,28096,Student
17270,26423,Student
17271,34577,Student
21184,28361,Student
21182,33479,Student
18487,18240,Student
19606,17093,Student
21180,14631,Student
17283,23683,Student
18486,16904,Student
17288,12416,Student
17291,2296,Student
21155,29577,Student
17292,24239,Student
21177,35166,Student
21176,38440,Student
17295,32595,Student
17300,28306,Student
17303,33632,Student
17306,3232,Student
19609,4746,Student
17311,10634,Student
21174,28934,Student
21171,17533,Student
17313,18503,Student
17315,27069,Student
17316,25452,Student
21156,28871,Student
21178,36531,Student
17338,5025,Student
18519,39585,Student
21262,2929,Student
2657,39608,Student
21388,4828,Student
19473,17426,Student
2655,7290,Student
19484,26488,Student
21387,11834,Student
19487,764,Student
21384,24018,Student
21383,39515,Student
17161,13294,Student
17163,4440,Student
21379,35047,Student
21376,34322,Student
19496,23495,Student
21389,30564,Student
21375,14527,Student
21373,39148,Student
18550,32360,Student
18549,13296,Student
21372,34737,Student
21371,30937,Student
2346,20438,Student
21368,4421,Student
19501,28551,Student
19504,5967,Student
17170,16822,Student
18547,12366,Student
21364,25565,Student
21363,29999,Student
17176,28287,Student
21374,28683,Student
19508,36236,Student
19468,26821,Student
17159,39995,Student
18569,850,Student
17141,13973,Student
2338,3429,Student
19437,33469,Student
19442,24566,Student
17142,37292,Student
21420,5645,Student
21417,30824,Student
21415,31173,Student
2339,10134,Student
21413,15739,Student
21412,20765,Student
17146,5565,Student
17147,18296,Student
18552,26627,Student
19450,39425,Student
21408,18749,Student
3050,36251,Student
19457,13888,Student
21405,1431,Student
21403,13509,Student
21402,36818,Student
21401,39952,Student
21399,24857,Student
21397,28517,Student
19459,33906,Student
21393,30900,Student
21392,14469,Student
2661,19841,Student
3048,7035,Student
19456,31293,Student
21261,13836,Student
21362,20596,Student
21359,39322,Student
21313,25550,Student
19540,8822,Student
18532,7759,Student
18531,13476,Student
21307,8107,Student
17197,16389,Student
21305,32018,Student
19542,10325,Student
19544,23922,Student
2360,10340,Student
19547,30258,Student
21290,4670,Student
17201,7924,Student
17204,7154,Student
21315,35168,Student
17209,30312,Student
17212,21412,Student
21285,8690,Student
21283,36990,Student
17214,22103,Student
21282,31249,Student
21281,15199,Student
19552,33393,Student
17217,26666,Student
2636,11831,Student
18524,6701,Student
21270,34170,Student
21269,15191,Student
21265,38280,Student
21264,6009,Student
21286,13480,Student
2817,22746,Student
17195,6527,Student
2354,2761,Student
17177,35597,Student
19511,26849,Student
21358,36345,Student
18545,32046,Student
21353,33163,Student
2651,11728,Student
17180,8387,Student
19513,11356,Student
21351,7388,Student
2650,26809,Student
21349,26229,Student
2649,29188,Student
21345,10951,Student
21343,18922,Student
18535,12877,Student
2821,15170,Student
19523,14763,Student
18537,34531,Student
21339,17012,Student
21335,801,Student
21329,23098,Student
2350,29512,Student
17189,34178,Student
21323,4320,Student
2822,19645,Student
19535,16701,Student
17191,38214,Student
21322,30759,Student
2352,1893,Student
17192,34157,Student
17186,2410,Student
17560,18453,Student
2837,11334,Student
2388,14965,Student
20957,26112,Student
18377,24762,Student
18376,14466,Student
19778,12488,Student
20953,22587,Student
18374,22308,Student
17485,11037,Student
18371,30221,Student
17487,21294,Student
19779,5904,Student
20952,2370,Student
19781,29977,Student
17488,767,Student
17489,34019,Student
18380,33748,Student
17498,34620,Student
2855,1321,Student
20941,13185,Student
19782,365,Student
2411,11096,Student
17502,843,Student
18366,38314,Student
17503,4801,Student
18365,32551,Student
17509,29384,Student
20936,32867,Student
17511,29050,Student
17512,39122,Student
17513,15095,Student
17514,2356,Student
17500,33638,Student
20932,10713,Student
20960,12757,Student
2853,20198,Student
17441,21071,Student
20992,29964,Student
20991,35012,Student
18385,33196,Student
17445,28017,Student
20987,18788,Student
20981,3652,Student
20976,28507,Student
19755,8266,Student
3000,39444,Student
17451,10100,Student
19761,11100,Student
18384,18703,Student
17452,8708,Student
17473,33461,Student
19763,29053,Student
20974,22206,Student
18383,18689,Student
20970,34337,Student
17454,27536,Student
20968,18568,Student
2410,36651,Student
2598,22294,Student
20962,13060,Student
17456,17918,Student
17457,34916,Student
17458,22868,Student
17463,23423,Student
2594,33338,Student
19768,31997,Student
2409,13315,Student
20995,7611,Student
20931,32396,Student
20928,9807,Student
19812,38509,Student
19813,33026,Student
20889,1779,Student
20887,39894,Student
17540,35506,Student
20885,12256,Student
20879,18061,Student
20878,34385,Student
2861,14492,Student
19818,15588,Student
20876,25260,Student
17547,36987,Student
17548,24102,Student
2584,26699,Student
18348,21049,Student
18339,32450,Student
18337,36500,Student
2416,20503,Student
2583,12246,Student
17552,2317,Student
19827,30952,Student
19829,25844,Student
17554,15100,Student
2862,6334,Student
2418,15344,Student
17555,31806,Student
2419,1135,Student
19833,35941,Student
17558,26854,Student
2581,26908,Student
18338,33959,Student
20930,7942,Student
20890,20274,Student
20892,6268,Student
20925,4026,Student
2589,31142,Student
17515,1751,Student
2994,35507,Student
18363,19938,Student
17525,28777,Student
17526,1479,Student
20921,1481,Student
20920,15474,Student
19794,23759,Student
18359,4609,Student
17527,35615,Student
20916,1833,Student
18357,9384,Student
18351,25267,Student
19799,27132,Student
19802,19413,Student
18354,38636,Student
19805,29182,Student
17530,31604,Student
19808,7351,Student
17532,18031,Student
20911,39651,Student
20910,29370,Student
20905,22507,Student
20903,21867,Student
20899,582,Student
18352,27922,Student
20898,30647,Student
20894,28602,Student
2585,26729,Student
21136,15382,Student
20997,6016,Student
17439,12194,Student
18447,15761,Student
17366,16805,Student
21091,25698,Student
2394,36427,Student
21085,8718,Student
19672,14552,Student
19676,25116,Student
21083,6976,Student
2614,6596,Student
21080,35870,Student
2396,24079,Student
17370,38995,Student
17373,36184,Student
19680,24300,Student
17361,27635,Student
21075,36949,Student
2847,27576,Student
17376,25299,Student
19682,36971,Student
18438,39133,Student
17378,29103,Student
18433,3715,Student
18432,4188,Student
17379,407,Student
21069,8820,Student
21068,16791,Student
19688,4006,Student
21065,37800,Student
17381,13768,Student
18425,18544,Student
3014,14896,Student
21062,37763,Student
18448,35337,Student
21093,7058,Student
17341,26490,Student
21132,25954,Student
19646,20437,Student
21129,1403,Student
17342,37475,Student
21128,3002,Student
18468,35076,Student
2838,39421,Student
3021,4762,Student
21126,31355,Student
2839,18288,Student
18465,16014,Student
21121,2211,Student
2390,10945,Student
18449,3966,Student
21112,35429,Student
19655,3997,Student
2846,1207,Student
17352,24989,Student
2618,26132,Student
17354,61,Student
19659,31179,Student
2616,38484,Student
21108,18636,Student
18456,15329,Student
19664,17268,Student
21104,10331,Student
3015,21111,Student
21096,14268,Student
21095,25962,Student
19652,33997,Student
19749,19990,Student
2612,17061,Student
17386,20377,Student
21032,24100,Student
21029,34603,Student
18415,5555,Student
21028,27512,Student
19716,457,Student
21025,33330,Student
21023,408,Student
21022,7150,Student
21021,27455,Student
18409,19698,Student
18406,37883,Student
17425,8254,Student
2404,27496,Student
19727,3189,Student
2403,22887,Student
18405,39164,Student
19729,12962,Student
17427,20853,Student
17428,14640,Student
18401,24945,Student
2606,8780,Student
2849,4807,Student
18396,7689,Student
17431,21435,Student
18390,16546,Student
18389,25600,Student
17436,28574,Student
17438,38611,Student
2852,33528,Student
21002,39154,Student
18402,23970,Student
19692,37845,Student
21038,30042,Student
19709,18894,Student
17387,23403,Student
21059,39481,Student
21057,10003,Student
19695,2087,Student
18421,14536,Student
19697,9338,Student
2400,7852,Student
18420,8710,Student
17393,23180,Student
21053,32982,Student
17394,15,Student
21049,28468,Student
21048,38433,Student
17396,9977,Student
21039,35762,Student
21045,25701,Student
2609,18476,Student
17404,28043,Student
17405,2634,Student
21043,16799,Student
19700,20236,Student
17408,3945,Student
18419,6553,Student
17412,13152,Student
19701,24909,Student
19703,5851,Student
17414,15528,Student
17415,3535,Student
18418,18346,Student
17416,21530,Student
17400,23021,Student
2468,1703,Student
5143,12866,Student
22180,14580,Student
29861,6517,Student
29862,28532,Student
963,30350,Student
29864,18108,Student
29871,32325,Student
29872,4647,Student
29873,16868,Student
29874,30863,Student
29875,20965,Student
29876,31646,Student
29877,12038,Student
29856,21387,Student
29880,17210,Student
29888,39101,Student
29896,8774,Student
29897,38058,Student
29899,36940,Student
959,15980,Student
29904,10712,Student
29906,30805,Student
29908,18195,Student
958,15509,Student
29914,16317,Student
29916,3863,Student
29886,24178,Student
29855,31292,Student
29854,39150,Student
29852,15470,Student
29764,1915,Student
29771,35306,Student
29772,27373,Student
29774,5659,Student
29775,28193,Student
29777,13413,Student
29778,35358,Student
29788,28767,Student
29791,34823,Student
29798,39990,Student
29799,37290,Student
29802,27705,Student
29806,13854,Student
29810,14443,Student
29812,31785,Student
29815,38305,Student
29817,21837,Student
29819,32022,Student
29822,20687,Student
29823,15512,Student
29824,21675,Student
29834,18430,Student
29845,31746,Student
29847,37499,Student
29848,5609,Student
29917,23503,Student
29762,25996,Student
29921,10740,Student
29930,11336,Student
30048,26242,Student
30050,6277,Student
30051,32398,Student
933,36772,Student
30066,14885,Student
931,33387,Student
30071,27547,Student
30072,184,Student
930,16450,Student
30074,1450,Student
30077,30810,Student
30043,9087,Student
30078,35820,Student
30080,1485,Student
30084,22932,Student
30085,21941,Student
30091,36489,Student
30092,38081,Student
30093,5052,Student
30101,13422,Student
30103,28098,Student
30105,5958,Student
30106,20761,Student
926,21383,Student
30079,16498,Student
935,20807,Student
30027,7007,Student
30025,33883,Student
29943,19329,Student
29949,18940,Student
29952,23303,Student
29954,11757,Student
29955,34374,Student
29956,9962,Student
29960,20790,Student
29969,3290,Student
29970,3150,Student
951,24162,Student
29976,27527,Student
945,12424,Student
29988,23806,Student
29990,14442,Student
29993,24254,Student
943,33569,Student
942,15865,Student
30004,10715,Student
30006,13233,Student
30009,32115,Student
30013,18274,Student
30018,29114,Student
30019,1359,Student
30020,27571,Student
30023,27519,Student
29926,22722,Student
30119,9843,Student
29760,18826,Student
974,27629,Student
29499,5508,Student
29502,19805,Student
1013,19448,Student
29508,27947,Student
29509,23620,Student
29512,19993,Student
29518,12405,Student
29519,13581,Student
29522,1678,Student
29524,33994,Student
29526,15667,Student
29498,9733,Student
29528,8808,Student
29532,23533,Student
29535,14977,Student
29536,19870,Student
29537,37713,Student
29538,14801,Student
1009,31875,Student
29542,3040,Student
29544,17443,Student
1006,30643,Student
1005,22486,Student
29556,31593,Student
29530,10912,Student
29496,12107,Student
29491,33862,Student
29490,21074,Student
29429,27531,Student
1029,2888,Student
29432,37356,Student
29435,13909,Student
1028,11243,Student
29438,16345,Student
29442,36372,Student
29444,1731,Student
29445,5513,Student
29446,35729,Student
1024,38649,Student
29452,13022,Student
29456,5477,Student
29459,16270,Student
29461,24138,Student
29465,7645,Student
29466,16285,Student
29474,4153,Student
29476,20514,Student
1019,23895,Student
1017,29020,Student
29481,18039,Student
1016,29033,Student
29487,8201,Student
29488,33617,Student
29557,16361,Student
29758,12006,Student
29558,34455,Student
29567,4708,Student
29675,38113,Student
29678,13332,Student
29679,38110,Student
29681,20674,Student
29685,558,Student
29693,31150,Student
29694,18145,Student
29695,13576,Student
978,15483,Student
29698,26121,Student
29701,33592,Student
29672,3262,Student
29704,34107,Student
29711,26607,Student
29715,30477,Student
29717,4836,Student
29718,28973,Student
29725,389,Student
